MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
367333780,2023-01-01T00:08:56,40.02399,-80.73397,0,294,511,COLIN ROBERT MURRAY,,WDH3372,31,15,18,7,,90,A
319063600,2023-01-01T00:09:11,47.66124,-122.38444,0,41.5,27,EVVIVA,IMO9663790,ZGDW4,37,5,49,9,2.2,37,A
367104530,2023-01-01T00:09:21,30.08767,-90.90681,0,247.3,511,MAR-LO,,WDC9610,31,0,17,6,,0,A
367393390,2023-01-01T00:08:11,48.49858,-122.60851,0,92.6,511,ANDIAMO,,WDE7447,37,,12,4,,,B
367770980,2023-01-01T00:08:15,48.96218,-123.25926,11.7,131.4,128,BILL GOBEL,IMO9835812,WDJ3749,31,12,,,,52,A
367332830,2023-01-01T00:08:16,29.77965,-92.18369,0,274.9,293,PENNY F,IMO9555682,WDE3007,90,0,50,10,3.6,70,A
369020000,2023-01-01T00:08:32,28.55827,-89.09736,12.4,287.5,291,TINA PYNE,IMO9758959,WDI5698,31,12,41,13,,57,A
367446970,2023-01-01T00:08:56,30.42752,-89.05823,102.3,360,92,HARVEY PIONEER,IMO9559949,WKIR,90,5,71,17,4.7,70,A
367477290,2023-01-01T00:09:02,28.93489,-91.73481,3.1,347,511,MR JOHN,IMO8983624,WDF6732,30,,26,7,,,B
367126540,2023-01-01T00:09:06,29.70422,-89.98404,0,303.2,356,JULIE ANNE,IMO9405203,WDH7644,31,15,23,7,3,31,A
367505070,2023-01-01T00:09:16,29.99117,-90.4199,0,97.1,278,RENEE DAVISON,,WDF9429,31,12,26,9,,52,A
367676010,2023-01-01T00:07:51,47.65612,-122.37887,0,149.6,183,POLAR LADY,IMO7947659,WDI2229,30,0,25,8,,30,A
366807650,2023-01-01T00:07:57,30.16242,-87.76572,8.3,77.8,511,MISS ASHLEIGH,IMO8958318,WDA4277,30,,24,7,,,B
538005035,2023-01-01T00:08:03,26.29564,-91.07605,0.1,328,9,ROWAN RELENTLESS,IMO9672961,V7AO2,90,3,229,36,12,0,A
209941000,2023-01-01T00:08:08,48.75211,-126.04087,0.5,227.7,200,VENUS HISTORY,IMO9591600,5BKT3,70,0,234,38,14.4,70,A
368010960,2023-01-01T00:08:12,37.00615,-89.16324,0,242.8,511,SHAWNEE FOREST,,WDJ7878,52,15,23,11,0,52,A
367640910,2023-01-01T00:08:15,29.1191,-90.20302,0,248.9,340,MASON G,IMO9773076,WDH6713,60,0,48,9,2.5,40,A
367751160,2023-01-01T00:08:18,29.98252,-90.40429,0,270.9,233,CHARLIE C,,WDI9685,31,5,,,,57,A
367725290,2023-01-01T00:08:52,41.67576,-88.01112,0,51,59,DEREK E,,WDI7094,31,15,23,7,,31,A
366963420,2023-01-01T00:08:53,38.82976,-90.10836,0,221,23,JAMES F NEAL,,WDB8736,31,12,41,14,,31,A
367388530,2023-01-01T00:09:12,36.95249,-76.32817,0,282.8,511,FORT BRAGG,IMO8943935,WDE7065,31,0,27,9,,52,A
367640910,2023-01-01T00:09:16,29.11916,-90.20301,0,246.1,340,MASON G,IMO9773076,WDH6713,60,0,48,9,2.5,40,A
366995590,2023-01-01T00:08:43,29.36383,-94.89101,7.4,234.4,233,NECHES,,WDC2613,31,0,18,7,,52,A
220594000,2023-01-01T00:08:36,37.02472,-73.90444,19.3,79.7,78,GUNDE MAERSK,IMO9359014,OUIY2,70,0,366,42,15.5,71,A
367115000,2023-01-01T00:08:53,46.69882,-125.24574,8.5,24,30,LINDA LEE BOUCHARD,IMO9405394,WDD4370,31,11,39,11,5.5,31,A
311062000,2023-01-01T00:09:21,27.72964,-91.10848,0,274.9,140,HELIX PRODUCER I,IMO8420115,C6RK2,90,3,161,29,8.6,7,A
368030340,2023-01-01T00:08:39,26.71505,-80.04866,0,332,511,ENDLESS SUMMER,IMO1284450,WDJ9881,37,0,36,8,2,37,A
367365380,2023-01-01T00:08:21,40.64127,-74.1646,0,152.7,189,PEGASUS,,WDE5348,31,0,22,7,,52,A
316044191,2023-01-01T00:08:40,48.9259,-123.71381,0,125.7,178,JUDY J,,,52,5,7,20,0,52,A
338326884,2023-01-01T00:08:39,48.5132,-122.60739,0,2.6,511,TONIC,IMO0000000,,37,,16,5,,,B
366518000,2023-01-01T00:08:03,26.07332,-92.06029,0.9,140.9,122,ODYSSEA PHOENIX,IMO9668154,WOYY,70,3,93,19,5.8,70,A
368101520,2023-01-01T00:08:40,33.97992,-118.44395,0,360,511,SEPTEMBER BLISS,IMO0000000,WDK9211,36,,0,0,,,B
367104530,2023-01-01T00:08:12,30.08769,-90.90681,0,243.3,511,MAR-LO,,WDC9610,31,0,17,6,,0,A
368215720,2023-01-01T00:08:40,30.2931,-87.54864,0,360,511,RUFUS E WALKER,IMO0000000,WDM5416,55,,12,4,,,B
368222260,2023-01-01T00:08:22,29.72368,-95.02315,8.1,332.2,330,DELTA RUSH,,WDM6110,90,15,15,4,0,90,A
319180800,2023-01-01T00:08:42,25.68273,-80.2681,0,360,511,VINCE,IMO0000000,ZGIM2,37,,12,4,,,B
368247040,2023-01-01T00:08:44,31.15809,-81.49944,0,360,511,DAWN WATCH,IMO0000000,WDM8850,37,,12,4,,,B
367762880,2023-01-01T00:09:18,30.2066,-91.32043,0,360,511,COLTON JAMES,,WDJ2911,31,0,,,,31,A
368280860,2023-01-01T00:09:13,36.60333,-121.89226,0.1,279.8,511,JEREMIAH,IMO0000000,WDN4418,36,,10,4,,,B
367717440,2023-01-01T00:09:24,37.02011,-88.25221,0,304,511,HAZEL DEMERY,,WDI6316,31,15,18,,,30,A
338143481,2023-01-01T00:09:16,35.84007,-75.61886,0.5,125.4,511,SHARON G    II,IMO0000000,WDG3194,30,,18,6,,,B
366821510,2023-01-01T00:09:23,35.11851,-92.8048,4.1,87.1,82,ROBERT INGLE,,WDA5570,31,15,34,11,,31,A
368027120,2023-01-01T00:09:20,47.61716,-122.5136,0,360,511,ARCTURUS,IMO0000000,WDJ9544,36,,15,4,,,B
367427670,2023-01-01T00:09:22,33.61069,-117.92579,0,155.5,511,MAGNA CARTA,,WDF2350,37,0,23,6,,37,A
316004787,2023-01-01T00:09:40,49.08566,-123.11026,0,360,511,PACIFIC DISCOVERY,,,30,0,19,7,0,30,A
368171970,2023-01-01T00:09:20,24.80336,-82.49353,2.9,263.9,511,RAINSTORM,IMO0000000,WDL8690,30,,27,8,,,B
538008164,2023-01-01T00:09:34,29.73328,-95.27633,0,348.4,164,HAMBURG EAGLE,IMO9698587,V7A2031,70,5,200,32,10,70,A
367617460,2023-01-01T00:09:25,27.76013,-82.63611,0,135.1,511,JASMINE CITY,,WDH4413,37,,13,,,,B
367719030,2023-01-01T00:09:24,38.40364,-82.55627,0,360,511,SAM S,,WDI6470,31,15,17,6,,0,A
366999982,2023-01-01T00:09:43,40.67201,-74.08797,0,291.5,113,CG PENOBSCOT BAY,IMO8635186,NIGY,90,0,42,11,3.7,55,A
373592000,2023-01-01T00:08:35,27.83336,-96.9707,0,127.5,50,IRENE A,IMO9870513,HOQG,80,1,120,20,5,80,A
368254710,2023-01-01T00:08:24,41.08318,-69.25464,4.3,119.9,143,SEAFARER,,WDM9647,30,15,15,6,3,30,A
255805860,2023-01-01T00:08:44,27.62719,-82.97797,0,137.3,205,RUBINA,IMO9725512,CQZG,70,1,180,32,8.1,70,A
366693850,2023-01-01T00:08:46,26.08247,-80.11543,0,44.9,81,BROWARD,IMO9123568,WCU2633,31,0,30,12,4.4,52,A
366983180,2023-01-01T00:08:55,39.37436,-74.4209,0,0,511,JERSEY GIRL,IMO8719487,WDB9807,30,,25,7,,,B
368213040,2023-01-01T00:09:02,29.7858,-92.13237,5.6,65.8,66,CITATION,IMO1217082,WDM5147,52,12,24,10,3,57,A
538009561,2023-01-01T00:09:14,27.64302,-82.57665,11.1,308.5,307,DEL MONTE SPIRIT,IMO9869679,V7A4891,70,0,192,30,8.3,70,A
368058330,2023-01-01T00:09:17,39.89726,-75.21208,0,50.5,511,PURPLE  HAYS,,WDC9127,31,15,0,0,3,31,A
366857940,2023-01-01T00:08:01,29.43809,-90.29933,0,246.7,511,JESSICA ELIZABETH,IMO8974415,WDA8774,60,0,48,9,2.5,20,A
538009561,2023-01-01T00:08:04,27.64084,-82.57362,9.7,308.4,308,DEL MONTE SPIRIT,IMO9869679,V7A4891,70,0,192,30,8.3,70,A
367389230,2023-01-01T00:08:49,48.5279,-122.62478,0,338.3,3,GUEMES,,WDE7121,60,0,37,10,,60,A
367362710,2023-01-01T00:09:08,30.45596,-91.19477,0,342.3,39,ARTHUR J CARSON,IMO8842337,WDE5148,31,0,27,9,,57,A
367702370,2023-01-01T00:08:59,30.01348,-90.74421,0,268.3,189,SAFETY CHALLENGER,,WDI4822,31,12,21,8,,31,A
367331070,2023-01-01T00:09:17,29.74154,-93.86598,0,115.4,188,SP CORAL,IMO9423140,WDE2897,31,0,33,12,5.1,90,A
367667720,2023-01-01T00:09:22,37.84922,-87.9112,5.3,341,511,ENDEAVOUR,,WDH9406,31,12,18,7,,31,A
368256970,2023-01-01T00:08:46,44.42926,-69.00528,0,252.4,194,FOURNIER GIRLS,IMO7114109,WDM9903,31,0,33,10,0,31,A
366766370,2023-01-01T00:08:46,48.66975,-123.40689,0,360,511,TATOOSH 5,,WCZ2722,37,,14,4,,,B
367772250,2023-01-01T00:09:21,37.82848,-76.27857,0,360,511,WINDMILL POINT,IMO8305511,WDJ3875,90,15,56,11,3.6,30,A
338125915,2023-01-01T00:09:04,27.29236,-90.96815,0,109.1,358,CONSTITUTION SPAR,,WQSF804,90,3,168,,,0,A
367436180,2023-01-01T00:08:06,28.42246,-95.55311,8,15.9,511,DONOVAN TIEN,IMO9242948,WCZ7233,30,,24,7,,,B
366984950,2023-01-01T00:09:22,38.38802,-90.3433,3.7,38,38,NEW DAWN,,WDB9910,31,12,39,12,,57,A
636093082,2023-01-01T00:07:59,23.89057,-81.1443,14.6,243,245,LE HAVRE EXPRESS,IMO9332872,D5EY9,70,0,293,40,12.1,70,A
367487570,2023-01-01T00:08:15,44.30018,-87.23372,9.2,229.8,228,BRADSHAW MCKEE,IMO7644312,WDF7733,31,0,34,10,5.2,52,A
366943940,2023-01-01T00:08:17,33.44554,-118.49527,4.9,204.6,511,SUPER EXPRESS,,WAB6372,60,0,26,6,,40,A
338060000,2023-01-01T00:08:23,41.62253,-70.91388,0,189.7,163,REGULUS,IMO9582324,WDG8927,90,5,75,17,5.2,90,A
367526160,2023-01-01T00:08:24,40.64748,-89.61083,0,285.4,511,PRAIRIE LAND,,WDG3450,31,0,19,,,31,A
367143960,2023-01-01T00:08:09,29.28788,-88.98878,8.8,306.6,511,EMILY D,,WDJ3956,90,15,30,7,,70,A
366943970,2023-01-01T00:08:12,33.35401,-118.3259,0.4,253,511,ISLANDER EXPRESS,IMO8967876,WCJ6211,60,0,27,6,,40,A
367584290,2023-01-01T00:08:16,32.71431,-117.22908,0,226.1,511,CONTEXT,,WDG9098,37,,16,5,,,B
366984280,2023-01-01T00:08:17,39.92876,-90.53702,0,290.8,21,CORAL DAWN,,WDB9873,31,12,46,12,,57,A
366557000,2023-01-01T00:08:16,47.26675,-122.41535,0,147.5,316,MATSON ANCHORAGE,IMO8419142,KGTX,70,5,216,23,10.3,70,A
367601060,2023-01-01T00:08:12,30.31836,-91.20983,8.4,249.9,230,CAPT H R KIRTLEY,,WDH2772,31,12,36,,,57,A
255616000,2023-01-01T00:08:24,26.20649,-79.43157,12.1,183.5,185,ERNST OLDENDORFF,IMO9702637,CQAU,70,0,180,30,7.5,70,A
367340430,2023-01-01T00:08:57,29.75975,-95.1169,0,329.6,511,STEPHANIE KENNELLY,,WDE3527,31,0,26,9,,31,A
368139320,2023-01-01T00:08:41,36.90691,-76.08952,0,276.5,511,RICHMOND,,WDL5248,50,0,16,5,0,50,A
319725000,2023-01-01T00:08:25,18.32141,-64.62069,0.1,204.4,280,PARTY GIRL,IMO9426180,ZCTQ9,37,5,44,8,2.4,37,A
367459570,2023-01-01T00:08:46,42.48994,-73.78654,0,224.1,17,CORAL COAST,IMO7205087,WDF5120,31,5,34,9,3.9,52,A
368123123,2023-01-01T00:08:33,37.06496,-88.07125,0.5,258,342,JARED PHILLIPS,,WDL9134,57,12,74,33,2.8,57,A
367352890,2023-01-01T00:08:47,26.43722,-95.98646,7.7,268.9,511,SMITH PREDATOR,IMO9518775,WDE4416,31,0,26,9,3.1,31,A
367638240,2023-01-01T00:08:49,29.92297,-89.96115,8.9,90,88,DAVID L FIELDS,,WDH6464,31,12,40,14,,57,A
367584510,2023-01-01T00:08:51,29.97306,-93.84748,0,204.7,327,SAVAGE DILIGENCE,,WDG9118,31,0,17,8,,91,A
538002381,2023-01-01T00:09:08,26.2132,-78.87821,13.3,284.2,282,DESERT SYMPHONY,IMO9320996,V7IH9,70,0,189,32,12.6,70,A
235108666,2023-01-01T00:08:18,29.19782,-94.72796,0.1,258.9,83,BW GEMINI,IMO9703007,2ICX9,80,1,225,36,12,80,A
367658750,2023-01-01T00:08:40,47.73376,-122.6476,0,360,511,BINGO,,WDH8510,37,,21,,,,B
367336190,2023-01-01T00:08:30,40.64128,-74.12986,0,238,204,LAURA K MORAN,IMO9415765,WDE3239,31,0,28,9,3.4,32,A
367741140,2023-01-01T00:09:34,40.64523,-74.12105,0,279.5,71,ANDREA,IMO8966717,WDI8687,31,0,28,9,,31,A
338197000,2023-01-01T00:08:36,27.59185,-90.31809,9.2,7.1,8,SHIP ISLAND,IMO9744154,WDH6314,90,0,95,20,6.9,10,A
368158910,2023-01-01T00:09:27,30.18395,-86.01588,6.9,295.7,511,PATSY K,IMO7047629,WDL7295,31,15,30,12,0,31,A
367572040,2023-01-01T00:08:45,36.99675,-76.21639,6,288.8,292,NA HOKU,IMO8973904,WDG7908,31,15,32,10,5,52,A
367412560,2023-01-01T00:09:28,37.04323,-88.53633,0,360,511,DARRELL L,,WDF6742,31,12,43,9,,31,A
538008971,2023-01-01T00:08:50,30.44215,-91.19967,0,124.9,358,MAESTRO SAPPHIRE,IMO9756250,V7A2960,70,5,180,30,6.6,70,A
563026400,2023-01-01T00:09:26,30.10425,-90.9547,0,123,249,TRAMMO CORNELL,IMO9543081,9V5446,80,5,180,29,10.4,80,A
538005301,2023-01-01T00:08:55,28.59406,-94.42058,12.5,177.7,178,FLAGSHIP WILLOW,IMO9512484,V7CP7,80,0,229,32,14.3,80,A
368485000,2023-01-01T00:09:43,28.41711,-80.62391,0,68.3,176,INGRID,IMO9529889,WDF2598,90,0,84,18,6.2,52,A
368021840,2023-01-01T00:08:54,40.33852,-79.8935,0,272.1,37,HAILEY NICOLE,,WDJ8999,57,0,213,12,2.7,57,A
368171260,2023-01-01T00:08:31,33.7313,-118.26071,0,268.9,340,MADELINE B HAMILTON,,WDL8617,52,5,18,8,2.5,52,A
367789370,2023-01-01T00:09:51,29.8756,-90.07106,0,70.7,511,JODY ANN,,WDJ5593,31,0,15,6,,31,A
367047270,2023-01-01T00:08:33,46.0396,-122.87921,5.5,171.2,171,LIBERTY,,WDC5845,31,12,31,10,,57,A
367066070,2023-01-01T00:08:25,37.04192,-88.53532,0,320.9,511,BOB STITH,,WDC7094,31,12,41,14,,52,A
368485000,2023-01-01T00:08:24,28.41711,-80.62392,0,68.3,176,INGRID,IMO9529889,WDF2598,90,0,84,18,6.2,52,A
316002873,2023-01-01T00:07:20,43.2668,-79.78775,0,0,18,OCEAN GOLF,IMO5146354,,31,0,31,8,3.1,52,A
316004658,2023-01-01T00:07:23,49.20216,-123.07685,11.9,251.1,511,OCEAN MONARCH,,VG6686,31,0,14,5,2.5,52,A
538005879,2023-01-01T00:07:26,43.0224,-70.65309,0.1,252.9,194,BALTIC HORNET,IMO9721932,V7GU8,70,1,199,32,13.3,70,A
367316450,2023-01-01T00:07:35,40.71266,-73.97582,0.1,238.2,511,DEBORAH QUINN,IMO5171191,WDD9796,31,5,33,8,4.1,31,A
367559840,2023-01-01T00:04:42,29.94034,-90.31174,0,39.8,511,MS DANIELLE,,WDG6707,31,0,19,,,31,A
367617020,2023-01-01T00:04:50,41.44646,-71.00717,6.1,44.4,44,BUCKLEY MCALLISTER,IMO9665449,WDH4370,31,0,29,10,,52,A
367174060,2023-01-01T00:04:55,41.63324,-70.9069,0,5.6,263,EAGLE,IMO8705864,WCX5125,60,0,71,18,,69,A
367798550,2023-01-01T00:04:59,30.04536,-93.26245,4.7,343.7,334,MARY ENA DEVALL,,WDJ6516,31,0,19,8,,31,A
316038089,2023-01-01T00:05:02,49.29147,-122.97522,0.1,335.4,133,ISLAND RAIDER,IMO9802360,CFA2784,52,15,25,12,4,52,A
367509510,2023-01-01T00:05:06,30.059,-93.37031,0,238.4,96,SABINE,,WDF9854,31,0,25,9,,52,A
471706202,2023-01-01T00:08:46,29.95839,-90.04277,8.8,105.5,511,ALLISON_K,,,50,0,0,0,0,50,A
368184990,2023-01-01T00:08:59,35.10157,-90.0853,0,125.4,331,MO CHIASSON,,WDM2087,0,12,27,11,2.9,0,A
367476840,2023-01-01T00:09:11,29.54857,-90.75519,0,360,37,BEA SONIER,,WDF6688,31,0,21,9,,57,A
367143960,2023-01-01T00:09:18,29.29067,-88.99005,9.6,343.5,511,EMILY D,,WDJ3956,90,15,30,7,,70,A
338229689,2023-01-01T00:09:22,47.62064,-122.51735,0,170.2,511,KNOT SO BAD,,,37,,,,,,B
368155390,2023-01-01T00:08:35,29.73717,-95.2042,7.4,219.1,221,INTRA REBEL,,WDL6925,57,12,82,23,3.2,57,A
368219120,2023-01-01T00:08:14,31.00582,-91.71718,0,193.6,171,OLIVIA H,,WDM5775,31,9,30,8,3,31,A
367567350,2023-01-01T00:09:09,35.18394,-90.05819,0,298.3,355,PAULA FORTIER,,WDG7445,31,12,29,,,0,A
367584490,2023-01-01T00:08:17,30.05541,-93.70342,5.7,237.8,252,SAVAGE PERSEVERANCE,,WDG9117,31,12,25,,,57,A
367714490,2023-01-01T00:08:39,37.08445,-88.58679,0,360,511,W C JAMES,,WDI6031,31,0,13,,,52,A
367798550,2023-01-01T00:08:21,30.04925,-93.26377,4.3,20,25,MARY ENA DEVALL,,WDJ6516,31,0,19,8,,31,A
367726830,2023-01-01T00:08:21,40.4384,-73.81172,6.3,98.1,511,PHANTOM,,WDI7246,90,0,17,5,,50,A
367515090,2023-01-01T00:08:29,39.21162,-76.58143,0,285.6,511,GEORGETOWN,,WDG2383,31,0,23,7,,31,A
369533000,2023-01-01T00:08:26,28.53373,-90.18491,10.4,178.8,178,LIGHTNING,IMO9690389,WDI2266,90,0,76,18,6.3,70,A
316016060,2023-01-01T00:08:50,44.22989,-76.47751,0.3,292.8,291,AMY LYNN D,IMO9688659,,52,0,32,9,3,52,A
366081080,2023-01-01T00:08:53,36.95802,-76.42719,0.3,129,225,ZEUS,IMO9506071,WAO8101,31,1,29,8,,31,A
367458610,2023-01-01T00:08:12,30.70972,-88.03656,0,210.4,52,TEMPLE HUCKABEE,,WDF5034,31,12,37,10,,52,A
368112000,2023-01-01T00:08:53,29.25689,-89.36164,0,360,511,ADRI LAB,IMO8739023,WDF2836,60,15,49,9,,60,A
368085860,2023-01-01T00:08:14,40.66672,-74.13539,0,225,115,MICHAEL L.DAIGLE,IMO8973095,WDK7589,31,0,30,10,3,31,A
368139150,2023-01-01T00:08:53,47.62134,-122.51851,0,360,511,RAVEN,IMO0000000,WDL5232,37,,22,6,,,B
367472580,2023-01-01T00:08:52,29.91108,-90.10806,0.9,232.8,511,LIZZY B MORAN,IMO9415789,WDF6279,31,0,28,9,3.2,52,A
374935000,2023-01-01T00:08:17,31.99567,-80.50621,0.1,138.9,223,TAMPA TRIUMPH,IMO9737462,3EJB3,70,1,366,52,11.2,70,A
368045410,2023-01-01T00:09:00,27.84295,-97.06903,6.8,350.1,511,JOSEPH F WEBER,IMO1012865430,WDK3453,60,15,46,16,3.3,60,A
367617080,2023-01-01T00:09:02,46.24375,-124.12116,8.8,242.5,511,PACIFIC WIND,IMO7050200,WDH4376,30,,20,6,,,B
367368850,2023-01-01T00:09:03,29.92192,-89.95593,6.2,93.8,511,MELISSA LEE,,WDE5584,31,0,21,7,,31,A
367515290,2023-01-01T00:09:07,30.04769,-90.55747,3.5,124.3,511,LADY OF FATIMA,,WDG2402,31,0,18,7,,52,A
366691470,2023-01-01T00:08:17,48.62902,-122.95795,0,71.6,511,JO,,WCT8218,37,,11,,,,B
367189030,2023-01-01T00:08:58,30.52013,-88.08403,0.5,242.3,168,MISSOURI H,,WRS7131,33,3,54,0,,33,A
367409290,2023-01-01T00:09:19,40.66877,-74.03109,0,97.7,12,TIMOTHY L REINAUER,IMO7902049,WDE8763,31,1,38,10,4.2,57,A
367643150,2023-01-01T00:08:28,27.68918,-82.72141,0,360,511,ENDEAVOR,,WDH6943,37,,14,,,,B
366760650,2023-01-01T00:09:00,33.72369,-118.21546,6.1,66.3,66,LEADER,IMO9188568,WCY8495,31,0,31,10,4.3,52,A
538006179,2023-01-01T00:09:19,26.95293,-91.73239,12.6,320.7,322,ZIRCON,IMO9746205,V7KN6,80,0,183,32,13.3,80,A
538008044,2023-01-01T00:09:07,29.87888,-89.94813,0,120.3,129,MSXT ATHENA,IMO9835068,V7WC7,0,1,229,32,7.7,0,A
366934000,2023-01-01T00:09:12,26.82888,-80.05919,0,227,101,BLACK SHADOW,,WDE5424,60,0,20,5,,90,A
367411870,2023-01-01T00:09:13,29.62773,-93.17317,0.1,222.5,279,ODYSSEA LEADER,IMO9401049,WDE8977,90,0,58,12,4.6,60,A
368108120,2023-01-01T00:08:13,36.23712,-89.59964,0,301.3,96,PORTER J. FURLONG,,WDK9974,57,12,296,60,3,57,A
316042039,2023-01-01T00:09:19,49.30538,-123.09939,9.1,94.8,95,OCEAN KITSILANO,IMO9833620,,52,5,28,13,6.1,52,A
366838630,2023-01-01T00:09:24,29.35056,-90.24824,0,310,337,STARFLEET PATRIOT,IMO8734657,WDA7014,60,0,42,8,,69,A
367710960,2023-01-01T00:09:26,29.95286,-90.15146,0,237.5,239,CAPT TROY GREEN,,WDI5675,31,0,,,,57,A
354839000,2023-01-01T00:09:06,37.81078,-122.32872,0,121.7,96,HAMMERSMITH BRIDGE,IMO9395147,3FQE8,70,5,336,45,14,79,A
367541160,2023-01-01T00:08:31,30.10164,-93.30481,0.1,329,40,LEGACY,,WDG4891,31,12,24,,,57,A
368206000,2023-01-01T00:07:14,42.04669,-124.26683,0,86.5,511,MISS SARAH,IMO8942034,WDD9129,30,15,28,8,,30,A
367080810,2023-01-01T00:08:31,29.99593,-92.79044,0,276.7,511,ZOIE,,WDC8046,31,0,14,6,,31,A
563138500,2023-01-01T00:07:26,30.03442,-90.69511,0,234.1,230,EPIC HARMONY,IMO9922005,9V7091,70,1,229,32,8,70,A
368236280,2023-01-01T00:09:18,39.37467,-90.90679,0,360,511,WAYNE B SMITH,IMO1190882,WDM7678,52,0,17,7,0,52,A
367122610,2023-01-01T00:08:44,41.51555,-88.08957,0,360,29,MIDWEST LEADER,,WDJ4040,31,15,15,6,,52,A
367785150,2023-01-01T00:07:31,39.75072,-74.11397,0,115.5,511,MADELYN,IMO8783610,WDJ5182,30,,,,,,B
316003616,2023-01-01T00:09:03,42.26807,-83.1026,0,0,511,STORMONT,IMO8959893,VA4269,31,8,22,6,2.7,99,A
367308180,2023-01-01T00:09:13,26.32227,-80.08604,0.1,233.1,269,LE MONTRACHET,,WDD9200,37,0,36,7,,37,A
368280920,2023-01-01T00:09:14,29.35285,-94.73482,0.1,107.3,145,BRIANNA MARIE,IMO1325578,WDN4428,0,12,20,9,0,0,A
367548340,2023-01-01T00:09:02,28.15692,-90.93653,2.8,102.2,511,EMMANUEL,IMO8958253,WDG5604,30,,24,7,,,B
357520610,2023-01-01T00:07:11,30.0494,-90.53779,0,55.9,511,CITY OF BATON ROUGE,,WDK9730,90,5,32,35,3,90,A
366984940,2023-01-01T00:08:12,39.99853,-90.49644,0,44.1,248,MARY EVELYN,,WDB9909,31,12,45,14,,57,A
352001176,2023-01-01T00:08:12,29.99807,-90.45304,0,177.6,262,NORD RIO,IMO9911977,3E3440,70,1,183,31,6.6,70,A
303940000,2023-01-01T00:08:13,39.26199,-76.60135,0,270.1,136,CAPE WRATH,IMO7826166,WRGJ,70,0,212,32,11.6,70,A
367078410,2023-01-01T00:08:48,29.54629,-90.7003,0,152.8,511,MISS CROSBY,IMO8987826,WDC7879,31,0,19,8,,52,A
229620000,2023-01-01T00:08:15,36.83825,-74.94593,0.8,8,80,MSC AZOV,IMO9605255,9HA3457,70,0,299,48,14.5,79,A
366961550,2023-01-01T00:07:58,30.04887,-90.53772,0,24.6,278,PETER J,,WDJ2317,31,0,17,7,,57,A
367015490,2023-01-01T00:08:23,17.93665,-66.1559,0,360,511,PEDRITO,IMO8654405,WDC3864,31,5,23,10,,31,A
563058600,2023-01-01T00:08:06,30.52448,-88.02248,10.4,175.1,173,TAURUS,IMO9591064,9V5866,70,0,167,26,8.4,70,A
367330830,2023-01-01T00:08:25,28.4144,-89.0304,3.1,311.8,511,ODYSSEA DARWIN,IMO9343120,WDE2876,90,0,49,13,4.3,70,A
366987910,2023-01-01T00:08:27,28.83257,-91.73073,0,206.5,511,MEMPHIS,IMO8765931,WDH2052,90,1,39,23,2.1,0,A
367724780,2023-01-01T00:08:07,29.40684,-94.74381,2.1,52,46,BRENDA L MURRAY II,,WDI7040,31,12,,,,57,A
366996910,2023-01-01T00:08:27,30.17492,-91.01436,0,168.9,332,SPIRIT,,WDC2731,31,0,19,7,,52,A
367021170,2023-01-01T00:08:14,29.11809,-90.20673,0,249.7,511,RAYMOND M,IMO8998162,WDC4224,60,5,44,8,2.4,60,A
367539810,2023-01-01T00:08:29,29.79266,-92.11155,5.3,68.5,67,CAPT ANDY LAKE,,WDG4759,31,1,26,,,90,A
366984240,2023-01-01T00:08:19,29.97236,-90.39901,0,215,348,ANDREW C MACMILLAN,,WDB9869,31,12,53,16,,52,A
367099640,2023-01-01T00:08:33,32.32601,-90.89639,0,10.7,511,GENERAL,,WTK9405,31,0,16,6,,31,A
366826940,2023-01-01T00:08:28,30.05858,-93.6282,5.9,270.5,269,THOMAS E ROLLINS,IMO8635693,WDA6028,31,12,24,9,,57,A
367522920,2023-01-01T00:08:01,38.84871,-90.10841,0,25.3,511,TOM ZUPAN,,WDG3141,31,12,15,,,31,A
367081140,2023-01-01T00:07:44,29.92938,-89.98036,9.2,126.6,511,GALLANT FOX,,WDI6731,31,0,20,7,,31,A
367119980,2023-01-01T00:08:02,48.75573,-122.50301,0,167.8,511,LAUREN L KAPP,,WDD2792,30,0,21,,,30,A
369338000,2023-01-01T00:07:52,17.93675,-66.15591,0,360,511,MARILIN R,IMO8654352,WDH7137,31,5,22,7,,52,A
369970470,2023-01-01T00:08:02,34.66814,-92.15462,0,251.5,202,TED COOK,,AEKH,90,0,,,,32,A
367683590,2023-01-01T00:07:24,39.71232,-91.35439,0,360,511,SIR RANDALL,,WDI2967,31,15,16,,,31,A
368148180,2023-01-01T00:08:07,30.00852,-93.98431,0.1,233.7,511,KAMI RENEE,,WDL6178,52,12,22,10,3.3,52,A
367588960,2023-01-01T00:08:08,28.64141,-96.55094,0,138.9,511,HOUSTON FORET,,WDG9555,31,12,17,7,,57,A
368159040,2023-01-01T00:07:36,30.33561,-89.25295,0,270,511,VELMA C,IMO1050000000,WDL7311,0,12,18,7,2.5,0,A
366951590,2023-01-01T00:07:54,29.31059,-94.79021,0,360,511,CAPT JOHN,,WDB8024,60,0,20,8,,30,A
538007786,2023-01-01T00:07:40,29.3531,-94.73552,0.1,195.7,146,NAVIG8 PRECISION,IMO9831294,V7XL2,80,1,250,44,8.6,80,A
